text,created_at
"RT @isym_hzm_bot: 諫山先生11年と7ヶ月お疲れ様でした💐
素晴らしい作品をありがとうございました
これからもずっと進撃と諫山先生のファンです！
(すみません今日だけは私もイラストを上げさせてください…！)
#ありがとう諫山先生 #ありがとう進撃の巨人 #Tha…",Fri Apr 09 12:50:07 +0000 2021
"RT @oricon_anime_: 調査兵団、阪神競馬場へ降り立つ―
『進撃の巨人』×競馬 #天皇賞(春)がコラボ

🌸「進撃の天皇賞(春)」4/19公開
https://t.co/26fC9ZMQfA

#進撃の巨人 @Umabi_Official https://t.co…",Sun Apr 18 13:30:54 +0000 2021
"RT @shingeki__kun: 日本のアニメの歴史を変えたスゴいアニメ

アクション作画

｢進撃の巨人｣  伝説の1カット18秒 https://t.co/ikjJq9D31l",Wed Apr 14 12:12:28 +0000 2021
【勝ち】巨人ファン集合【エース髙橋】 https://t.co/odiU4tV4pb,Thu Apr 08 12:43:47 +0000 2021
RT @akagiya: ウチが広島ファンになった理由が、子供心に選手をたくさん引き抜かれて可哀想で可哀想で、回りがほぼ巨人ファンの中、せめてウチだけでもカープを応援しよう・・・だったので、強かろうが弱かろうが球団が存在してくれるだけでありがたいまである。,Wed Apr 14 09:40:40 +0000 2021
"RT @0MyfJmW4XI5ICfc: 私のどん底を救ってくれたのも真央ちゃんだったわ。
そう。シニアにデビューした2005年は私はホントにどん底だった。
でも真央ちゃんのあの快進撃をテレビで観てたら知らない間に這い上がってた。それ以来のファンです。
フィギュアスケートでは無…",Mon Apr 05 12:43:23 +0000 2021
"RT @superOCreeta931: その巨人はいついかなる時代においても
自由を求めて進み続けた
自由のために戦った
名は

進撃の巨人 https://t.co/YdTc5zBxKW",Fri Apr 09 12:35:07 +0000 2021
"RT @shingeki__kun: 日本のアニメの歴史を変えたスゴいアニメ

アクション作画

｢進撃の巨人｣  伝説の1カット18秒 https://t.co/ikjJq9D31l",Wed Apr 14 05:05:32 +0000 2021
RT @nyanko_ga_ippai: 個人的進撃の思い出は、諫山先生と同じ町山ファンとして読んだ結果、進撃を通して脱町山したことである。進撃の世界は普遍的心性を刺激しながらも、既存の価値観に対するアンチテーゼに溢れていた。自分にとって進撃は、ある種の通過儀礼ないしは「父殺し…,Fri Apr 09 09:35:25 +0000 2021
"RT @FansVoiceJP: 『#ファンタスティック・プラネット』初のDCP上映決定、新ポスター＆予告編が解禁🎊巨人ドラーグ族と人類オム族が種の存続をかけて闘うフランスSFアニメの金字塔🎞世界中のクリエイターに多大な影響を与えたカルト作！5月28日公開！
https://t…",Fri Apr 16 19:47:07 +0000 2021
RT @psy_games_: 「日本のアニメの歴史を変えた14選」でエヴァ、プリキュア、進撃、呪術って来てるところに急にプペル差し込まれて爆笑してる。,Thu Apr 15 23:59:56 +0000 2021
巨人ファンよりヤクルトファンのほうが多い,Fri Apr 16 12:15:40 +0000 2021
【進撃の巨人】自由を知りたかった少年よ…さようなら 2021/04/13 05:56 https://t.co/lkUMY0YNu1,Mon Apr 12 20:56:31 +0000 2021
"RT @superOCreeta931: その巨人はいついかなる時代においても
自由を求めて進み続けた
自由のために戦った
名は

進撃の巨人 https://t.co/YdTc5zBxKW",Sat Apr 10 23:05:51 +0000 2021
RT @psy_games_: 「日本のアニメの歴史を変えた14選」でエヴァ、プリキュア、進撃、呪術って来てるところに急にプペル差し込まれて爆笑してる。,Thu Apr 15 09:18:58 +0000 2021
"RT @hanachurun_625: 進撃ファンの玉森くんのために、梶くんから特別に「駆逐してやる！」😂🙏🏻✨

#十万円でできるかな
#梶裕貴

#キスマイ https://t.co/GNLUhYRqgS",Tue Apr 13 11:47:48 +0000 2021
"RT @livedoornews: 【容疑認める】東京ドーム爆破予告容疑、SBファンの男逮捕
https://t.co/Y71BmoyVtI

男はソフトバンクファンで、「一番盛り上がる日本シリーズで巨人が簡単に負けてしまうのがつまらなかった」「怒りに任せて送ってしまった」など…",Thu Apr 15 09:11:05 +0000 2021
"＞米光容疑者はソフトバンクファンで、「一番盛り上がる日本シリーズで巨人が簡単に負けてしまうのがつまらなかった」と供述しているという
くっそ笑ったｗ
逆に巨人ファンだろこの人
https://t.co/QfOHE2mqYN",Thu Apr 15 09:20:56 +0000 2021
"RT @tmp_ossan: ＞容疑者はソフトバンクファンで、「一番盛り上がる日本シリーズで巨人が簡単に負けてしまうのがつまらなかった」と供述しているという
😅 https://t.co/lkPu4CGWes",Thu Apr 15 09:21:48 +0000 2021
"RT @shingeki__kun: 日本のアニメの歴史を変えたスゴいアニメ

アクション作画

｢進撃の巨人｣  伝説の1カット18秒 https://t.co/ikjJq9D31l",Wed Apr 14 09:26:17 +0000 2021
"RT @me_Tokyo_Osaka: いかなる時代も自由を求めて進み続けた進撃の巨人と、妥協なく進化を続けるメルセデス。
諦めず前へ進む両者のコラボが実現！
メルセデス ミー 東京 (六本木)/@ Shinagawa Prince Hotel/大阪ではメルセデス・ベンツの人気…",Sun Apr 04 06:20:43 +0000 2021
"@Chono_Raito ありがとうございますー！
じゃあ混んでないときに覗いてこよっかな
明日いきなり巨人ファンに蹂躙されそう",Mon Apr 12 07:26:49 +0000 2021
"RT @anime_shingeki: 進撃の巨人×森永パキシエルキャンペーン
4月上旬より進撃の巨人コラボパッケージが発売！

アイスの棒に巨人が出たらオリジナルQUOカードが必ずもらえる
「当たり調査兵団キャンペーン」実施中！！

応募締切は6/30まで！

#shinge…",Tue Apr 06 12:34:57 +0000 2021
"RT @livedoornews: 【容疑認める】東京ドーム爆破予告容疑、SBファンの男逮捕
https://t.co/Y71BmoyVtI

男はソフトバンクファンで、「一番盛り上がる日本シリーズで巨人が簡単に負けてしまうのがつまらなかった」「怒りに任せて送ってしまった」など…",Thu Apr 15 09:47:15 +0000 2021
"RT @isym_hzm_bot: 諫山先生11年と7ヶ月お疲れ様でした💐
素晴らしい作品をありがとうございました
これからもずっと進撃と諫山先生のファンです！
(すみません今日だけは私もイラストを上げさせてください…！)
#ありがとう諫山先生 #ありがとう進撃の巨人 #Tha…",Tue Apr 13 11:28:12 +0000 2021
"RT @treevillage_ani: ✨告知✨
【#進撃の巨人】
／
ポップアップショップ＆コラボカフェ開催決定‼
『開催期間　2021年4月23日(金)～6月4日(金)』
＼
ツリービレッジ限定、調査兵団による前夜祭の新規デザインのオリジナルグッズの販売や、カフェメニュー…",Thu Apr 08 08:09:42 +0000 2021
えっ進撃コラボ台湾鯖こんの,Mon Apr 12 09:56:47 +0000 2021
RT @psy_games_: 「日本のアニメの歴史を変えた14選」でエヴァ、プリキュア、進撃、呪術って来てるところに急にプペル差し込まれて爆笑してる。,Thu Apr 15 09:31:13 +0000 2021
"RT @livedoornews: 【容疑認める】東京ドーム爆破予告容疑、SBファンの男逮捕
https://t.co/Y71BmoyVtI

男はソフトバンクファンで、「一番盛り上がる日本シリーズで巨人が簡単に負けてしまうのがつまらなかった」「怒りに任せて送ってしまった」など…",Thu Apr 15 09:31:37 +0000 2021
"RT @GttT73025514: RT
こうやって岡本選手がずっとJO1の曲使ってくれるの本当に嬉しい！
JO1ポーズもいじられてるけどそれだけ巨人ファンには浸透するわけだから本当に感謝しかないです！

@official_jo1 #JO1 / CHALLENGER / Bo…",Wed Apr 14 21:59:26 +0000 2021
"RT @sivell0904: #進撃の巨人 
#attackontitan
#エレン
自由の翼 https://t.co/VdZEkIky8o",Sat Apr 17 07:24:56 +0000 2021
"私は遥か昔、大洋ホエールズが、松竹ロビンスと合体し、洋松ロビンスと、なった頃からのファンです。
巨人から移籍の小鶴選手が、4番で活躍して居ましたが、実戦は見た事が有りませんでした。",Sat Apr 17 07:26:43 +0000 2021
RT @Subaru_AOTK: (NSFW)ロードワークの途中で多目的トイレでおせっせする「あなた」と先輩のファンアートです https://t.co/MaXpTD2R4I,Wed Apr 14 15:25:19 +0000 2021
"RT @shingeki__kun: 日本のアニメの歴史を変えたスゴいアニメ

アクション作画

｢進撃の巨人｣  伝説の1カット18秒 https://t.co/ikjJq9D31l",Wed Apr 14 15:25:22 +0000 2021
"RT @MorinagaIce: 🗿#進撃の巨人 ×#パキシエル がコラボ🗿
4月上旬より進撃の巨人コラボパッケージが発売！

⚔「当たり調査兵団キャンペーン」実施中⚔
アイスの棒に巨人が出たらオリジナルQUOカードが必ずもらえる!
キミも調査兵団の一員になろう！

応募締切は…",Wed Apr 14 15:26:07 +0000 2021
"RT @shingeki__kun: 日本のアニメの歴史を変えたスゴいアニメ

アクション作画

｢進撃の巨人｣  伝説の1カット18秒 https://t.co/ikjJq9D31l",Tue Apr 13 15:06:59 +0000 2021
"RT @cos_pen: 進撃の巨人/調査兵団
:
:
:
「
                        命の限り
                                                              」
:
:
リヴァイ https…",Thu Apr 15 03:22:37 +0000 2021
"0530_chun: 垢作ったので多くのファンの方と繋がりたいです(^O^)

拡散希望
#三代目JSB好きな人RT 
#Eg好きな人RT 
#EXILETRIBE好きな人RT
#NAOTO好きな人RT
#LDH好きな人RT… https://t.co/J6Ayq4hEWr",Wed Apr 14 08:18:15 +0000 2021
"こんなに穏やかな気持ちで今いられるなんて、思ってもみなかった。巨人化が解けること、ファンのひとりとして望んでたけど、エレンを知る者の一人として、エレンならそうだよなって…
最終話、エレンのかっこ悪い姿が一番嬉しかった。ミカサにいつか話してあげてね、アルミン。",Thu Apr 08 15:32:14 +0000 2021
"RT @YahooNewsTopics: 【進撃の巨人が完結 連載11年半】
https://t.co/NQgogh0oHi

人気漫画「進撃の巨人」が、9日発売の「別冊少年マガジン」で最終回（139話）を迎え、連載スタートから約11年半の歴史に幕を下ろした。編集部は「応援して…",Thu Apr 08 15:32:17 +0000 2021
"RT @nojitv: 進撃の巨人最終回を読む前のファン

#進撃の巨人最終回 https://t.co/v9bfQm478b",Thu Apr 08 15:30:48 +0000 2021
"RT @oricon_anime_: 【📺今夜20:00】林修の今でしょ！講座

『進撃の巨人』""伝説の18秒""『呪術廻戦』カメラワークの秘密『プリキュア』原画マンの超絶技巧…アニメの歴史変えた作品紹介

＼✍🏻スゴ腕クリエイター陣集結！／
キスマイ・宮田俊哉「創造神の集まり」…",Tue Apr 13 14:13:13 +0000 2021
"RT @oricon_anime_: 【📺今夜20:00】林修の今でしょ！講座

『進撃の巨人』""伝説の18秒""『呪術廻戦』カメラワークの秘密『プリキュア』原画マンの超絶技巧…アニメの歴史変えた作品紹介

＼✍🏻スゴ腕クリエイター陣集結！／
キスマイ・宮田俊哉「創造神の集まり」…",Tue Apr 13 06:16:12 +0000 2021
RT @uma_Reiner: 天皇賞（春）×進撃の巨人がコラボ　調査兵団が阪神競馬場へ　渋谷すばる新曲書き下ろしSP動画も | ORICON NEWS https://t.co/EZZhQHAjII https://t.co/2ndvu8bZhh,Sun Apr 18 13:24:26 +0000 2021
"RT @magapoke: #別マガ 2021年5月号のみどころ! ①
https://t.co/uFsSwPXywq

【最終回】
伝説の到達点を見逃すな。
『 #進撃の巨人 』
世界累計1億部突破のダークファンタジー、遂に完結!

🌈フルカラー 第3弾
諫山先生セレクト話!…",Thu Apr 08 15:13:45 +0000 2021
RT @mayu_t0m0: 進撃の巨人の署名活動、賛同者がこんなにいる事に驚きです。まず作品は正規の方法で読んで下さい。それに進撃は先生が妥協せずに書き上げた作品です。結末に対する感じ方は自由だけどその自由を他に強要しないで下さい。読者が作品に干渉しては本当に先生が伝えたかっ…,Sun Apr 11 10:08:56 +0000 2021
"玉森くんが進撃の巨人の大ファン
とか嬉しすぎるんだけど💛💛
私も大好きだわ",Mon Apr 12 11:45:30 +0000 2021
"RT @MorinagaIce: 好評実施中の #進撃の巨人 ×#パキシエル
「あたり調査兵団キャンペーン」⚔
景品の描き下ろしQUOカードはご覧になりましたか？

実はこのイラスト、進撃の巨人ファンにはピンと来る小ネタがたくさん入ってるんです💡💡💡

みなさんはいくつ見つけら…",Wed Apr 14 02:01:58 +0000 2021
"RT @shingeki__kun: 日本のアニメの歴史を変えたスゴいアニメ

アクション作画

｢進撃の巨人｣  伝説の1カット18秒 https://t.co/ikjJq9D31l",Wed Apr 14 02:02:06 +0000 2021
